episode,epsilon,episode_reward,rolling_average_reward,mean_recent_loss,replay_buffer_size,average_loan_duration,bankruptcy_count,average_ending_money,invalid_action_count,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count,action_6_count,action_7_count
4100,0.9913465555555555,-156000,-54220.0,25738.361708984376,19271,0.36,46,14540.0,49,55,53,65,50,45,51,74,62
4200,0.9911354444444445,24750,-44972.5,24769.52404296875,19734,0.1,45,20890.0,58,60,59,65,48,67,53,53,58
4300,0.9909243333333333,-225000,-40215.0,24821.426865234374,20223,0.17,38,19110.0,73,49,76,61,55,55,61,58,74
4400,0.9907132222222222,-124750,-34597.5,25475.828037109375,20703,0.32,39,26790.0,63,46,61,52,60,61,76,66,58
4500,0.9905021111111111,65500,-40087.5,24609.970517578124,21170,0.06,41,21340.0,67,49,59,58,66,60,62,61,52
4600,0.990291,68000,-46280.0,25089.598779296874,21629,0.13,43,17610.0,54,44,67,55,57,62,41,66,67
4700,0.9900798888888889,-135750,-41277.5,25830.7828515625,22121,0.26,43,23370.0,52,66,60,64,74,53,57,58,60
4800,0.9898687777777778,-164000,-46160.0,24662.52748046875,22584,0.14,43,18070.0,55,59,63,54,55,62,65,45,60
4900,0.9896576666666667,7500,-40530.0,24374.954912109373,23060,0.09,42,21590.0,51,58,56,62,52,62,66,66,54
5000,0.9894465555555556,43000,-26620.0,24151.371767578126,23547,0.19,36,30450.0,60,69,73,56,56,56,63,54,60
5100,0.9892354444444444,-182000,-46965.0,24906.24921875,24039,0.09,43,16450.0,63,59,59,63,46,59,69,67,70
5200,0.9890243333333333,-130250,-48650.0,25015.03958984375,24500,0.18,45,17250.0,47,54,50,50,66,59,59,54,69
5300,0.9888132222222222,-34000,-30585.0,24385.384951171876,25001,0.19,35,24760.0,38,70,56,66,72,60,55,62,60
5400,0.9886021111111111,-150000,-37345.0,24667.2312109375,25476,0.28,39,23490.0,52,44,65,77,64,69,45,57,54
5500,0.988391,12500,-48017.5,24758.3755078125,25935,0.19,43,16290.0,42,60,51,51,72,64,48,48,65
5600,0.9881798888888889,-155000,-35605.0,24300.622197265624,26416,0.24,35,21570.0,64,57,51,63,62,54,69,60,65
5700,0.9879687777777778,55750,-42122.5,24532.27353515625,26873,0.22,40,19650.0,51,57,53,54,61,66,48,67,51
5800,0.9877576666666666,1500,-31487.5,24243.11208984375,27353,0.08,38,27020.0,62,59,65,68,61,45,58,55,69
5900,0.9875465555555556,21000,-39067.5,24891.535595703124,27832,0.14,38,20590.0,67,65,67,56,41,58,58,63,71
6000,0.9873354444444444,29000,-37055.0,24965.78296875,28314,0.21,40,24390.0,60,64,49,57,52,63,72,55,70
6100,0.9871243333333334,11000,-42495.0,24123.96771484375,28781,0.21,41,20380.0,63,48,63,63,63,56,53,63,58
6200,0.9869132222222222,-118250,-53772.5,24701.458427734375,29235,0.31,46,14430.0,50,58,51,65,61,49,63,48,59
6300,0.9867021111111111,-132250,-49502.5,23831.666611328124,29700,0.09,44,15110.0,54,62,60,56,64,45,58,63,57
6400,0.986491,9000,-52502.5,25516.05625,30161,0.24,47,16110.0,47,66,48,62,58,56,56,51,64
6500,0.9862798888888888,-10000,-46772.5,24569.02376953125,30622,0.27,42,17780.0,62,72,61,49,66,53,54,50,56
6600,0.9860687777777778,-144000,-33755.0,24547.9682421875,31110,0.21,38,25330.0,65,63,65,62,58,65,68,67,40
6700,0.9858576666666666,52750,-34550.0,24684.276513671874,31583,0.25,39,27140.0,70,54,71,59,71,42,57,67,52
6800,0.9856465555555556,-4500,-61337.5,24434.992392578126,32026,0.09,53,12480.0,48,70,46,48,56,53,58,51,61
6900,0.9854354444444444,44750,-34785.0,24502.965703125,32499,0.25,37,23560.0,57,46,61,64,49,56,61,81,55
7000,0.9852243333333334,-150750,-63160.0,24527.79193359375,32928,0.08,52,9900.0,50,63,58,54,49,57,41,42,65
7100,0.9850132222222222,35500,-36407.5,24456.520283203125,33410,0.09,36,19790.0,64,55,52,59,62,70,57,59,68
7200,0.9848021111111112,57250,-49895.0,24774.58193359375,33884,0.14,43,14200.0,50,63,62,52,55,57,53,64,68
7300,0.984591,-162000,-66892.5,24210.40279296875,34347,0.1,53,6900.0,53,60,67,58,65,41,50,52,70
7400,0.9843798888888889,-150000,-32377.5,24509.734482421874,34829,0.13,38,25720.0,57,62,50,66,65,59,66,60,54
7500,0.9841687777777778,54000,-31585.0,25211.9150390625,35316,0.24,36,25520.0,55,77,61,58,58,64,51,60,58
7600,0.9839576666666666,-138250,-41887.5,25021.7687109375,35800,0.17,42,20850.0,57,55,57,56,58,70,54,59,75
7700,0.9837465555555556,33500,-48477.5,24368.08431640625,36259,0.07,45,16480.0,46,44,56,52,64,58,64,65,56
7800,0.9835354444444444,-125500,-50355.0,24526.574609375,36712,0.08,45,15390.0,49,56,56,52,56,58,51,66,58
7900,0.9833243333333334,-5000,-29870.0,24614.62939453125,37216,0.33,34,25670.0,57,54,72,65,68,64,57,52,72
8000,0.9831132222222222,33000,-37030.0,24247.379853515624,37709,0.13,38,21630.0,63,64,45,52,63,72,61,65,71
8100,0.9829021111111111,-181750,-34147.5,24460.6791015625,38205,0.22,37,23750.0,51,52,66,59,67,55,64,70,63
8200,0.982691,75500,-17990.0,24693.936376953126,38723,0.25,29,32190.0,66,53,65,66,74,55,79,56,70
8300,0.9824798888888889,-17000,-41397.5,24284.63486328125,39201,0.2,40,20160.0,58,58,67,67,58,63,53,54,58
8400,0.9822687777777778,44250,-29127.5,23526.434990234375,39695,0.31,30,22990.0,69,50,70,62,67,49,62,57,77
8500,0.9820576666666667,65500,-44722.5,24763.337158203125,40143,0.13,44,20700.0,55,49,69,48,66,45,57,53,61
8600,0.9818465555555556,61250,-37122.5,24174.23576171875,40624,0.15,42,25460.0,55,48,67,73,66,44,57,62,64
8700,0.9816354444444444,-170250,-48845.0,24563.6909375,41084,0.28,44,17310.0,48,47,52,59,74,60,61,56,51
8800,0.9814243333333333,-120750,-48775.0,24907.6869140625,41551,0.18,45,17690.0,63,63,54,55,66,54,67,61,47
8900,0.9812132222222222,25000,-30030.0,24476.044482421876,42055,0.18,34,25260.0,65,66,71,64,60,59,67,62,55
9000,0.9810021111111111,-168000,-60760.0,24831.43517578125,42497,0.22,50,11490.0,54,64,63,46,47,54,51,57,60
9100,0.980791,7000,-40290.0,23962.354580078125,42971,0.06,41,20980.0,57,59,68,65,51,46,63,58,64
9200,0.9805798888888889,50750,-52080.0,23936.46443359375,43428,0.16,45,14510.0,58,58,57,67,63,37,52,56,67
9300,0.9803687777777778,-2000,-33655.0,24210.285869140625,43921,0.15,38,25020.0,64,56,57,65,69,57,56,64,69
9400,0.9801576666666667,59500,-50667.5,24557.86685546875,44386,0.09,44,14320.0,69,58,62,64,61,43,59,54,64
9500,0.9799465555555555,59000,-29700.0,24504.014970703123,44864,0.11,35,25820.0,54,50,63,58,60,57,59,64,67
9600,0.9797354444444445,18750,-38985.0,24932.126015625,45348,0.25,40,22650.0,57,72,58,54,56,58,60,58,68
9700,0.9795243333333333,21250,-41290.0,23640.85830078125,45845,0.1,42,20640.0,50,62,69,56,58,66,74,52,60
9800,0.9793132222222223,-140000,-51130.0,24427.760556640624,46289,0.26,48,18580.0,53,59,56,59,49,58,49,59,55
9900,0.9791021111111111,-155500,-44430.0,24392.0434765625,46767,0.18,42,18090.0,41,62,59,54,62,57,68,54,62
10000,0.978891,6750,-40005.0,24666.673583984375,47245,0.34,41,23350.0,58,61,67,47,68,73,55,52,55
10100,0.9786798888888889,-137000,-39282.5,24705.260517578125,47719,0.08,42,23060.0,59,50,59,57,53,57,61,60,77
10200,0.9784687777777777,17000,-52627.5,23852.96337890625,48183,0.19,48,16760.0,57,41,58,64,60,66,53,55,67
10300,0.9782576666666667,57250,-52682.5,25325.757802734373,48640,0.15,46,14040.0,48,46,64,65,58,47,59,53,65
10400,0.9780465555555555,43000,-37935.0,25305.9045703125,49126,0.12,39,21770.0,69,51,72,61,63,64,51,48,76
10500,0.9778354444444445,-151500,-47737.5,25140.63060546875,49593,0.11,44,16870.0,54,47,70,62,59,55,52,60,62
10600,0.9776243333333333,30750,-47282.5,24040.84646484375,50050,0.14,44,18070.0,61,54,56,39,53,61,55,66,73
10700,0.9774132222222223,-9500,-39547.5,25177.925791015627,50553,0.28,41,22660.0,45,62,54,58,85,61,63,52,68
10800,0.9772021111111111,-1250,-54445.0,23778.46109375,51024,0.19,45,12410.0,65,54,66,50,56,59,67,58,61
10900,0.976991,-155000,-44332.5,25147.689384765625,51481,0.13,44,20270.0,45,65,48,49,57,72,43,52,71
11000,0.9767798888888889,-118500,-42212.5,24633.892890625,51956,0.28,42,21530.0,48,52,59,46,69,60,66,54,69
11100,0.9765687777777777,48000,-33752.5,23935.807314453126,52445,0.31,33,21380.0,59,57,70,61,66,48,69,54,64
11200,0.9763576666666667,64250,-39607.5,24382.098203125,52919,0.25,42,24110.0,59,46,61,63,56,49,71,60,68
11300,0.9761465555555555,83750,-44412.5,24403.500126953124,53376,0.14,42,18720.0,56,60,61,63,53,47,57,58,58
11400,0.9759354444444445,-165000,-26252.5,24911.00095703125,53882,0.31,32,27330.0,56,73,66,59,52,58,68,63,67
11500,0.9757243333333333,16750,-29262.5,24474.428095703126,54369,0.2,34,26750.0,71,59,69,58,52,59,61,69,60
11600,0.9755132222222223,-138500,-45642.5,24852.5305078125,54834,0.2,45,20460.0,54,63,55,62,61,49,58,57,60
11700,0.9753021111111111,22000,-35945.0,24373.8119921875,55305,0.32,38,25300.0,71,60,77,81,52,39,65,46,51
11800,0.975091,-154000,-57530.0,24409.261962890625,55735,0.09,51,14780.0,52,48,56,57,49,61,46,47,66
11900,0.9748798888888889,49500,-42902.5,25099.001806640626,56218,0.17,41,19450.0,62,67,63,54,64,55,58,62,60
12000,0.9746687777777778,77250,-50252.5,25154.10625,56677,0.14,47,17520.0,46,61,52,55,66,50,46,57,72
12100,0.9744576666666667,50750,-58020.0,24936.267353515625,57138,0.15,49,11860.0,48,61,47,59,73,52,60,53,56
12200,0.9742465555555555,16000,-43520.0,24340.99169921875,57635,0.16,42,18850.0,53,64,57,57,62,50,78,62,67
12300,0.9740354444444445,6750,-54200.0,24687.349423828124,58089,0.13,47,14650.0,68,57,67,51,56,49,42,61,71
12400,0.9738243333333333,-120500,-45235.0,24487.684423828126,58569,0.03,43,18110.0,67,57,71,53,52,74,66,48,59
12500,0.9736132222222222,3750,-58582.5,24459.94875,59005,0.17,51,14630.0,67,51,50,39,71,55,58,59,53
12600,0.9734021111111111,53500,-57630.0,24836.614775390626,59457,0.19,48,12340.0,55,58,52,60,50,57,48,65,62
12700,0.973191,14000,-15960.0,24404.553330078124,59963,0.1,29,33030.0,61,71,78,58,56,45,55,77,66
12800,0.9729798888888889,66500,-53267.5,23808.402890625,60431,0.21,46,14320.0,56,57,52,53,71,68,61,53,53
12900,0.9727687777777778,41000,-39760.0,24936.869013671876,60909,0.05,41,21370.0,53,60,54,56,70,57,57,63,61
13000,0.9725576666666667,-150000,-37350.0,24215.65775390625,61383,0.31,37,22140.0,71,51,82,50,55,54,59,63,60
13100,0.9723465555555556,-130000,-42372.5,24825.541220703126,61852,0.16,41,19620.0,50,57,51,61,57,59,66,60,58
13200,0.9721354444444444,14750,-49785.0,23781.50357421875,62322,0.27,44,16640.0,59,64,68,60,58,54,62,42,62
13300,0.9719243333333334,66000,-45395.0,24695.419169921875,62767,0.13,43,18810.0,60,57,57,44,60,65,60,50,52
13400,0.9717132222222222,68500,-45022.5,24542.29990234375,63219,0.14,44,19530.0,46,53,57,52,66,47,50,61,66
13500,0.9715021111111111,9750,-21890.0,24038.408896484376,63724,0.22,31,30400.0,67,59,72,59,68,60,61,57,69
13600,0.971291,-132250,-46810.0,24603.836953125,64183,0.07,45,18710.0,59,56,58,56,47,68,57,53,64
13700,0.9710798888888889,71000,-34182.5,24138.959560546875,64681,0.12,36,22260.0,69,70,62,50,57,55,61,70,73
13800,0.9708687777777778,-138500,-43127.5,24974.73255859375,65160,0.09,41,18290.0,53,70,62,62,52,48,51,67,67
13900,0.9706576666666666,-187000,-53932.5,24402.890185546876,65605,0.26,46,13990.0,50,51,54,57,76,48,54,48,57
14000,0.9704465555555556,63750,-29262.5,24968.788056640624,66085,0.17,35,26860.0,53,75,50,68,45,61,58,54,69
14100,0.9702354444444444,-139250,-50245.0,24402.9571484375,66536,0.3,45,17140.0,44,63,60,64,54,45,52,52,61
14200,0.9700243333333334,-130500,-63215.0,24950.383994140626,66977,0.12,52,10580.0,59,48,52,55,61,57,54,51,63
14300,0.9698132222222222,-126000,-33735.0,24587.12701171875,67454,0.13,37,23890.0,59,61,61,58,63,65,54,58,57
14400,0.9696021111111112,56000,-43117.5,24245.6296484375,67930,0.13,42,19330.0,55,58,55,58,73,48,63,57,64
14500,0.969391,-145250,-41930.0,25190.786728515624,68410,0.19,43,21770.0,48,64,66,51,58,58,53,74,56
14600,0.9691798888888888,63000,-45270.0,24488.39169921875,68865,0.15,43,18660.0,58,49,54,52,72,54,55,55,64
14700,0.9689687777777778,72500,-46535.0,24777.688369140626,69341,0.12,43,17060.0,60,59,56,64,62,53,61,68,53
14800,0.9687576666666666,49750,-20382.5,24198.1091796875,69851,0.18,30,29890.0,57,55,63,66,70,51,52,70,83
14900,0.9685465555555556,29750,-46930.0,25661.273515625,70357,0.2,43,17150.0,60,61,65,55,72,66,61,55,71
15000,0.9683354444444444,42250,-31795.0,25642.0339453125,70854,0.15,38,26900.0,65,61,57,58,69,56,57,65,74
15100,0.9681243333333334,-29000,-50535.0,24693.194384765626,71336,0.19,46,16910.0,63,63,67,62,54,52,60,59,65
15200,0.9679132222222222,-165250,-45512.5,24943.143037109374,71841,0.22,42,17260.0,56,64,66,74,68,63,64,48,58
15300,0.9677021111111112,93250,-25115.0,24553.187099609375,72321,0.25,33,29150.0,53,54,60,61,64,52,50,70,69
15400,0.967491,-149250,-48020.0,24492.416025390627,72800,0.28,45,18630.0,47,54,57,60,71,56,60,61,60
15500,0.9672798888888889,1000,-43265.0,25075.0791015625,73256,0.17,41,18820.0,50,56,65,61,62,48,46,45,73
15600,0.9670687777777778,-128500,-41152.5,24909.844873046874,73748,0.24,41,21610.0,65,62,49,64,72,64,58,57,66
15700,0.9668576666666666,-161250,-53170.0,25165.09021484375,74203,0.17,45,13240.0,54,55,53,57,65,50,45,71,59
15800,0.9666465555555556,-130000,-47320.0,24702.8912890625,74640,0.18,45,19280.0,46,42,58,53,47,52,52,66,67
15900,0.9664354444444444,13500,-48892.5,25765.039638671875,75101,0.13,45,17160.0,53,50,62,55,58,63,56,56,61
16000,0.9662243333333334,-234500,-45637.5,24732.65923828125,75582,0.24,41,17550.0,68,59,62,64,54,63,58,59,62
16100,0.9660132222222222,-156000,-49990.0,26009.889951171874,76041,0.1,44,15360.0,56,68,58,59,62,44,54,44,70
16200,0.9658021111111111,-169500,-44482.5,25843.25720703125,76497,0.22,44,20740.0,45,68,55,55,62,46,49,48,73
16300,0.965591,-20500,-41602.5,25084.0472265625,76978,0.17,41,20610.0,62,58,65,65,55,68,44,54,72
16400,0.9653798888888889,27750,-44127.5,26031.181826171876,77442,0.21,43,20470.0,49,61,57,67,56,55,57,54,57
16500,0.9651687777777778,-14000,-53542.5,25191.77009765625,77905,0.14,44,12000.0,67,52,69,58,58,63,42,60,61
16600,0.9649576666666667,44000,-32812.5,24805.6838671875,78383,0.12,36,24020.0,60,51,71,53,66,57,54,55,71
16700,0.9647465555555556,37500,-39470.0,25904.59658203125,78853,0.18,40,22040.0,63,54,60,63,54,43,54,63,79
16800,0.9645354444444445,-150000,-47310.0,26225.76298828125,79332,0.21,45,19260.0,59,45,64,54,68,69,69,55,55
16900,0.9643243333333333,63000,-40615.0,25297.658173828124,79819,0.23,43,23300.0,45,61,62,61,59,61,56,62,65
17000,0.9641132222222222,-128000,-36002.5,26335.782021484374,80284,0.09,39,23490.0,49,71,59,51,66,61,51,51,55
17100,0.9639021111111111,28250,-36780.0,24435.248173828124,80768,0.14,39,23520.0,55,63,60,63,66,57,72,51,52
17200,0.963691,2250,-43980.0,25100.741396484376,81243,0.26,42,19900.0,58,64,63,60,51,70,55,49,63
17300,0.9634798888888889,8500,-40107.5,25572.326962890624,81711,0.26,41,22310.0,53,60,56,75,61,46,60,62,48
17400,0.9632687777777778,-125250,-40022.5,25347.066552734374,82199,0.22,42,22720.0,51,60,55,60,65,60,61,60,67
17500,0.9630576666666667,-148000,-66917.5,25609.97224609375,82651,0.19,51,6050.0,49,50,55,43,63,71,58,51,61
17600,0.9628465555555555,-138250,-42887.5,24608.839091796875,83129,0.3,41,20720.0,64,67,65,58,63,44,49,63,69
17700,0.9626354444444445,60250,-43632.5,24636.06755859375,83602,0.18,42,20360.0,69,48,69,64,68,54,65,47,58
17800,0.9624243333333333,-20750,-48317.5,25419.41060546875,84049,0.15,44,16820.0,49,61,44,67,51,41,50,53,80
17900,0.9622132222222222,47000,-35440.0,24935.655927734377,84535,0.2,37,23360.0,69,60,59,68,71,49,62,59,58
18000,0.9620021111111111,30500,-36560.0,24477.53396484375,85006,0.2,39,23660.0,45,55,59,57,63,53,59,58,67
18100,0.961791,-169250,-38522.5,24518.342255859374,85480,0.12,37,19940.0,75,68,69,49,62,48,60,52,66
18200,0.9615798888888889,-135000,-38150.0,25024.36330078125,85970,0.24,38,21120.0,53,66,59,73,67,60,49,52,64
18300,0.9613687777777777,41000,-41130.0,24566.717275390623,86428,0.24,43,23850.0,59,56,64,56,61,48,53,54,66
18400,0.9611576666666667,55000,-25502.5,26042.645068359376,86940,0.15,32,26560.0,55,65,64,58,78,58,60,73,56
18500,0.9609465555555555,-124000,-43197.5,24306.704677734375,87411,0.13,42,19210.0,45,57,66,65,63,60,54,40,66
18600,0.9607354444444445,37000,-42672.5,24660.56794921875,87873,0.14,43,21600.0,58,54,64,54,53,63,60,55,59
18700,0.9605243333333333,67250,-48627.5,25633.574921875,88340,0.2,45,17350.0,45,64,52,54,69,51,55,61,61
18800,0.9603132222222223,-161000,-40425.0,25595.4973828125,88833,0.19,39,20270.0,70,53,68,54,79,58,67,63,51
18900,0.9601021111111111,25000,-44362.5,25569.983203125,89294,0.14,42,18270.0,54,45,48,65,63,61,54,53,72
19000,0.959891,48250,-43225.0,25400.971591796875,89760,0.17,40,17610.0,51,60,57,60,59,53,63,57,57
19100,0.9596798888888889,30000,-32037.5,25208.78220703125,90260,0.35,35,25310.0,62,50,64,65,66,64,66,51,74
19200,0.9594687777777777,-155000,-47975.0,24535.555712890626,90729,0.23,42,16040.0,65,65,66,52,60,71,42,52,61
19300,0.9592576666666667,-123000,-30697.5,25604.386103515626,91220,0.18,38,28280.0,59,54,63,65,68,56,63,57,65
19400,0.9590465555555555,-189000,-63660.0,24488.679228515626,91657,0.13,51,9100.0,53,53,47,55,47,52,52,57,74
19500,0.9588354444444445,-162500,-46850.0,25474.388466796874,92121,0.12,46,19610.0,48,62,62,51,61,49,49,62,68
19600,0.9586243333333333,-165000,-34637.5,25098.960283203123,92597,0.04,38,23680.0,67,62,52,69,54,64,57,49,69
19700,0.9584132222222222,27000,-37422.5,24488.5469921875,93080,0.16,37,20420.0,59,55,67,53,62,61,66,49,70
19800,0.9582021111111111,49000,-27902.5,25342.04923828125,93587,0.27,34,27880.0,73,68,65,58,68,64,64,65,55
19900,0.957991,9250,-43837.5,24916.0492578125,94057,0.21,39,16950.0,58,47,76,60,60,61,52,58,56
20000,0.9577798888888889,-236000,-48125.0,24569.614833984375,94521,0.2,44,17470.0,48,73,64,58,69,61,45,41,53
20100,0.9575687777777778,-142000,-56447.5,24781.14388671875,94959,0.15,51,15710.0,44,48,60,56,61,61,37,54,61
20200,0.9573576666666667,68500,-37375.0,24276.26953125,95430,0.13,41,24590.0,64,67,74,68,47,57,53,50,55
20300,0.9571465555555556,-126000,-51832.5,25558.02896484375,95885,0.3,45,15670.0,57,56,59,48,57,66,58,50,61
20400,0.9569354444444444,-5000,-38677.5,24623.683603515627,96373,0.35,39,23330.0,54,40,59,63,64,64,65,71,62
20500,0.9567243333333333,-158000,-40187.5,24349.483701171874,96862,0.19,40,20900.0,61,69,56,60,71,58,64,51,60
20600,0.9565132222222222,-160000,-47342.5,24954.05439453125,97317,0.12,43,16110.0,45,64,50,56,45,51,68,61,60
20700,0.9563021111111111,48250,-34552.5,24891.630751953126,97800,0.08,39,24370.0,61,48,64,52,61,58,80,58,62
20800,0.956091,-29500,-47970.0,25783.537822265625,98264,0.36,43,17930.0,54,54,56,61,60,57,51,56,69
20900,0.9558798888888889,67000,-40657.5,25494.78537109375,98734,0.09,41,20960.0,57,61,50,68,61,70,50,60,50
21000,0.9556687777777778,-128000,-50757.5,25626.71263671875,99203,0.14,47,17420.0,54,54,57,67,59,52,72,46,62
21100,0.9554576666666666,-146000,-31925.0,24779.944482421874,99705,0.12,38,26460.0,56,83,69,61,61,54,48,60,66
21200,0.9552465555555556,76000,-47120.0,25219.9819921875,100000,0.15,45,19280.0,61,64,53,47,52,50,56,56,65
21300,0.9550354444444444,15500,-48300.0,25074.53931640625,100000,0.33,44,19060.0,62,46,61,67,50,71,56,48,62
21400,0.9548243333333333,84000,-22832.5,25580.58341796875,100000,0.09,32,28690.0,57,75,68,65,55,55,64,74,57
21500,0.9546132222222222,16500,-48142.5,25450.192412109376,100000,0.18,43,17320.0,73,50,58,71,60,54,55,64,57
21600,0.9544021111111111,-127000,-49237.5,24892.431123046874,100000,0.19,44,16520.0,66,54,65,69,70,38,54,50,73
21700,0.954191,-7250,-45987.5,25626.220771484375,100000,0.22,44,19430.0,51,62,69,62,55,56,47,58,63
21800,0.9539798888888888,-118250,-61080.0,25610.1416015625,100000,0.17,50,11120.0,45,55,51,50,50,61,43,59,49
21900,0.9537687777777778,77500,-43327.5,25301.32134765625,100000,0.2,42,19760.0,40,64,59,54,61,52,58,54,59
22000,0.9535576666666666,-5750,-37747.5,25183.19234375,100000,0.16,37,20320.0,58,64,47,66,55,64,55,57,75
22100,0.9533465555555556,28250,-34295.0,25217.632431640624,100000,0.28,36,23210.0,54,62,57,54,63,69,66,59,66
22200,0.9531354444444444,-127000,-39150.0,25066.53974609375,100000,0.16,40,22020.0,63,56,62,51,62,53,59,70,64
22300,0.9529243333333334,-5000,-40920.0,25410.547626953125,100000,0.15,40,20070.0,61,63,51,53,62,50,66,70,70
22400,0.9527132222222222,49750,-37825.0,24262.510283203126,100000,0.21,38,21570.0,68,57,69,65,58,61,66,60,55
22500,0.9525021111111112,-160000,-54710.0,24180.472724609375,100000,0.23,47,14210.0,51,56,50,67,59,59,46,61,59
